id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
27362458	Prime Location of Flushing Queens 豪华卧室 旅途中的家 G	63312104	Max	Queens	Flushing	40.74766	-73.81942	Private room	60	1	38	23/06/2019	3.52	6	363
27361471	Bsmt.shared apt close to JFK & Manhattan 2 twins	15145474	Denisse	Queens	Ozone Park	40.68221	-73.8457	Private room	51	4	27	23/06/2019	2.45	4	87
27361321	Prime Location of Flushing Queens 豪华卧室 旅途中的家 E	63312104	Max	Queens	Flushing	40.74764	-73.81795	Private room	55	1	37	03/06/2019	3.31	6	364
1742471	View of Empire State Building!	2127723	Tavia	Queens	Sunnyside	40.74609	-73.91406	Entire home/apt	140	2	40	20/05/2019	0.6	1	20
27336782	"Cute room,  45min Manhattan,  20 LGA, 20 JFK 2Peop"	205999048	Clara	Queens	Flushing	40.73717	-73.80847	Private room	30	1	16	23/06/2019	1.46	1	153
1743116	Cozy Room in Astoria	8783166	Marinez	Queens	Astoria	40.76549	-73.92934	Private room	100	3	4	02/06/2019	0.07	2	364
27334857	Apartment at Queens Landmark	177825782	Ada	Queens	Jackson Heights	40.75212	-73.88248	Private room	80	4	3	11/10/2018	0.3	2	175
27334148	Cozy family style Woodhaven home near JFK Airport	205684793	Cynthia	Queens	Woodhaven	40.69109	-73.84846	Entire home/apt	170	5	4	15/12/2018	0.44	2	0
27329048	Newly renovated & spacious Woodside room	137358866	Kazuya	Queens	Woodside	40.74411	-73.91077	Private room	40	30	2	14/04/2019	0.45	103	216
27314650	"Spacious room w/attached bath, center of Flushing"	205745676	Liqin	Queens	Flushing	40.75897	-73.82011	Private room	95	1	30	07/07/2019	2.66	9	353
27312914	Mint room w/attached bath in center of Flushing	205745676	Liqin	Queens	Flushing	40.75749	-73.81983	Private room	80	1	33	07/07/2019	2.87	9	365
27304339	纽约多单元大厦	190324721	Jun Jun	Queens	Flushing	40.76003	-73.83307	Private room	73	1	25	18/06/2019	2.43	4	317
27301758	Beautiful Woodhaven Home	205684793	Cynthia	Queens	Woodhaven	40.69062	-73.84747	Entire home/apt	170	5	1	13/08/2018	0.09	2	0
27301638	Camp Rockaway	200754542	Kent	Queens	Breezy Point	40.56568	-73.87009	Private room	195	1	1	25/08/2018	0.09	2	59
27285454	La Estancia	205543083	Sandra	Queens	Woodhaven	40.6905	-73.86117	Private room	80	3	4	02/01/2019	0.36	1	342
27285234	Spacious Bedroom in Ridgewood! 3L-4	205530337	Nina	Queens	Ridgewood	40.70175	-73.90552	Private room	45	30	0			8	340
27285058	Great Private Bedroom in Ridgewood! 3L-3	205530337	Nina	Queens	Ridgewood	40.70285	-73.90411	Private room	45	30	1	01/06/2019	0.77	8	331
27284901	"Gorgeous One Bedroom in Ridgewood, Queens!"	205530337	Nina	Queens	Ridgewood	40.701	-73.90607	Private room	45	30	1	15/05/2019	0.54	8	321
27284611	Beautiful Bedroom in Brand New Apartment! 3R-4	205530337	Nina	Queens	Ridgewood	40.70378	-73.90582	Private room	45	30	1	30/11/2018	0.14	8	163
27284564	"Great Bedroom in Ridgewood, Queens!"	205530337	Nina	Queens	Ridgewood	40.70176	-73.90435	Private room	45	30	1	29/05/2019	0.71	8	347
27284500	"Private bedroom in Ridgewood, Queens 3R-2"	205530337	Nina	Queens	Ridgewood	40.70296	-73.9056	Private room	45	30	1	14/12/2018	0.14	8	314
27283564	"Spacious Bedroom in Ridgewood, Queens 3R-1"	205530337	Nina	Queens	Ridgewood	40.70161	-73.90556	Private room	45	30	0			8	312
27264926	"豪华双人间
法拉盛步行地铁站"	158181451	Sophia	Queens	Flushing	40.74702	-73.82618	Private room	38	28	0			1	123
27264907	Low price private room train nearby	204786430	Shamyra	Queens	Ridgewood	40.70665	-73.90969	Private room	53	7	4	02/01/2019	0.36	2	0
1762513	"2bd/2bth, drmn, 1 block from subway in LIC"	9264606	Jeremy	Queens	Long Island City	40.74849	-73.94947	Entire home/apt	275	7	0			1	0
27252798	Huge apartment with jacuzzi and backyard	1110299	Loreta	Queens	Ridgewood	40.70108	-73.90222	Entire home/apt	120	2	3	27/08/2018	0.27	1	40
1763209	"10mins to Manhattan, 59th St, 17mins Times Square."	9268156	DeLex	Queens	Astoria	40.76451	-73.92942	Private room	86	2	107	01/11/2018	1.58	1	0
1763333	"Cozy 1 BR Apt - Sunnyside, Queens"	9268805	David	Queens	Sunnyside	40.74244	-73.91676	Entire home/apt	95	1	41	13/06/2016	0.59	2	177
27250504	Exquisite Room--Just 15 minutes from JFK	205243076	Diana	Queens	Cambria Heights	40.69159	-73.73658	Private room	65	2	27	30/06/2019	2.34	2	79
27250336	Cozy Private Full Room 5 min LaGuardia LGA Airport	10229087	Kais	Queens	Ditmars Steinway	40.77248	-73.89263	Private room	52	1	32	05/07/2019	2.83	4	355
27248443	Cozy Private Queen Room 5min LaGuardia LGA Airport	10229087	Kais	Queens	Ditmars Steinway	40.77309	-73.89256	Private room	85	1	41	07/07/2019	3.66	4	349
1767037	Small Cozy Room Wifi & AC near JFK	9284163	Antonio	Queens	Woodhaven	40.68968	-73.85219	Private room	29	2	386	19/06/2019	5.53	3	50
27238918	Cozy Private Twin Room 5 min LaGuardia LGA Airport	10229087	Kais	Queens	Ditmars Steinway	40.77214	-73.89169	Private room	52	1	39	04/07/2019	3.38	4	353
1777197	( Hostal ) 1 full size Mattress (Top Bunk)	2793778	Fernando	Queens	Forest Hills	40.71697	-73.83396	Shared room	75	5	63	19/05/2019	0.91	5	19
27225719	❤️Private Suite for Friends Getaway Close to NYC	179745489	Sophie	Queens	Elmhurst	40.73088	-73.87488	Entire home/apt	125	2	47	27/06/2019	4.18	1	315
27225643	Cozy room at Pat's Paradise	187870198	Patricia	Queens	Rockaway Beach	40.58511	-73.81757	Private room	53	2	7	29/06/2019	0.61	1	252
27196488	"2 br furnished apartment sublet for August. Prime Sunnyside location, close to restaurants, stores and subway 7train 40 street stop"	204774833	Tatiana	Queens	Sunnyside	40.74506	-73.92444	Entire home/apt	200	1	1	24/08/2018	0.09	1	0
27195692	Low Price Private Room	204786430	Shamyra	Queens	Ridgewood	40.70775	-73.90853	Private room	53	7	0			2	0
27195600	Reign in your castle	204773816	Marisa	Queens	Flushing	40.75785	-73.81948	Entire home/apt	120	3	21	13/06/2019	2.09	1	152
27190005	1 Bedroom Suite By LGA / JFK airports & NYC!	204733512	Aramis	Queens	East Elmhurst	40.76087	-73.88375	Private room	45	3	19	10/04/2019	1.67	2	0
27156174	Beautiful & Big Room with Balcony in Astoria	64453547	Onur	Queens	Ditmars Steinway	40.77377	-73.9048	Private room	50	15	0			3	0
27141191	NewlyBuilt+Terrace 3min▶︎Subway 30min Manhattan	19303369	Hiroki	Queens	Elmhurst	40.74022	-73.87614	Private room	34	30	0			37	0
27140359	Beautiful & Big Room in Astoria	64453547	Onur	Queens	Ditmars Steinway	40.77405	-73.90328	Private room	55	20	0			3	31
27139915	Living Room	199833548	Syeda	Queens	Sunnyside	40.74161	-73.92505	Shared room	40	1	20	09/06/2019	1.88	9	343
27137095	Giordano Suite - 5 mins to LGA	19536409	Melissa	Queens	East Elmhurst	40.75817	-73.89893	Entire home/apt	85	1	43	30/12/2018	3.72	1	0
27127045	Luxury basement apartment in newly built house	199214751	Ester	Queens	Fresh Meadows	40.7392	-73.79181	Entire home/apt	250	1	1	17/08/2018	0.09	1	363
27113697	PRIME Location:2min Subway 1min LIRR & NEWLY Built	19303369	Hiroki	Queens	Woodside	40.74446	-73.90466	Private room	45	30	5	30/04/2019	0.51	37	1
27112282	"Cozy Bedroom in Elmhurst, NY
One block to subway"	185679950	Ivon	Queens	Elmhurst	40.74103	-73.88253	Private room	59	2	8	27/05/2019	0.76	1	331
27090376	Cozy Master bedroom/private bath.	154037433	Roland	Queens	Jamaica	40.67022	-73.77296	Private room	90	1	12	01/07/2019	1.11	3	86
27059505	Great Cozy Apartment.	10120673	Alexo & JC	Queens	Jackson Heights	40.75017	-73.89219	Entire home/apt	180	5	2	30/04/2019	0.21	2	363
27057790	EXC Location & Huge duplex Renovated Apt	19303369	Hiroki	Queens	Woodside	40.74353	-73.90443	Private room	35	29	0			37	30
1802584	YOUR  PRIVATE COZY 1Br + 15min from Manhattan	2961266	John	Queens	Sunnyside	40.73747	-73.9248	Entire home/apt	110	1	92	03/07/2019	6.3	2	147
26994401	Queens Two BR house 20Min to Manhattan	69439684	Michelle & Lily	Queens	Elmhurst	40.7396	-73.88119	Entire home/apt	165	1	38	23/06/2019	3.31	2	122
26992139	Marsha INN	155668897	Nicola	Queens	Jamaica	40.66726	-73.78666	Private room	70	5	43	25/06/2019	3.61	2	365
26989662	Ridgewood Penthouse	14463049	Roy	Queens	Ridgewood	40.69997	-73.90721	Entire home/apt	275	2	0			1	0
26988550	King Bed on Queens/Brooklyn Border	4231312	Robert	Queens	Ridgewood	40.70458	-73.90269	Entire home/apt	99	3	8	03/01/2019	0.69	1	16
26983183	Steps from Waterfront - 1 Bedroom Apartment	12512629	Kreshnik	Queens	Long Island City	40.74427	-73.95477	Entire home/apt	125	5	1	20/08/2018	0.09	1	0
26981567	Queens New York 2 bedroom apartment	22780462	Mark	Queens	Kew Gardens Hills	40.72048	-73.81458	Entire home/apt	139	4	6	21/05/2019	0.58	2	282
26980415	"COZY BEDROOM IN NEW YORK, W/AIRPORT PICK UP"	184669674	Donnihe Jhans	Queens	Middle Village	40.71128	-73.89338	Private room	44	3	17	01/07/2019	1.73	1	126
26964456	New aparment  biutiful area	104311294	Edwin	Queens	Corona	40.73933	-73.84851	Entire home/apt	100	2	2	21/08/2018	0.18	1	0
26958633	Cozy room	202833337	Vancila	Queens	Cambria Heights	40.69698	-73.72962	Private room	40	1	15	06/07/2019	1.34	1	361
26948855	Beautiful Spacious Room	35487412	Rashidi	Queens	Jackson Heights	40.7523	-73.87204	Private room	46	3	12	01/02/2019	1.02	1	5
26948645	Airy Ridgewood room with a view!	202766239	Shanley	Queens	Ridgewood	40.70225	-73.90177	Private room	50	1	5	17/08/2018	0.43	1	0
26947531	Bachelor Apt	105485520	Mark	Queens	Fresh Meadows	40.73751	-73.7839	Entire home/apt	285	2	9	28/10/2018	0.78	1	0
26943028	PRIVATE ROOM WITH EVERYTHING INCLUDED!!	201757076	Soledad	Queens	Briarwood	40.71251	-73.81674	Private room	70	1	22	26/06/2019	1.89	3	0
26935628	Warm bed room	198933477	Jonathan	Queens	St. Albans	40.68988	-73.76308	Private room	208	1	0			1	364
26918753	Sala star sofacama amplio cerca al Aeropuerto.	202350344	Diana Carolina	Queens	East Elmhurst	40.76109	-73.88898	Private room	40	2	32	06/07/2019	2.86	2	236
26909099	Rosedale Private residential ( SMOKE FREE)	202449469	Akinwole	Queens	Rosedale	40.65197	-73.7461	Entire home/apt	100	1	33	08/07/2019	2.86	1	171
26904628	"My Style法拉盛中心 靠近地铁站
1 Queen bed room"	109507109	Haifeng	Queens	Flushing	40.76005	-73.83447	Private room	60	2	21	16/06/2019	2.04	1	51
26900640	Cozy & Bright Room w/ Big Window!!	200239515	Shogo	Queens	Woodside	40.74102	-73.89358	Private room	40	30	3	25/02/2019	0.29	15	0
26898028	"ONE Room ￫￫￫20mins to TimesSQ ☆彡  COZY, COZY, COZY"	19303369	Hiroki	Queens	Woodside	40.74296	-73.90328	Private room	39	30	3	01/07/2019	0.29	37	32
1815505	Peaceful Oasis. 25 mins. Manhattan	9509269	Carlos	Queens	Briarwood	40.71594	-73.82264	Private room	56	5	80	08/06/2019	1.16	2	298
26897453	Private studio in best location.	135093573	Georgina	Queens	Long Island City	40.75648	-73.93389	Entire home/apt	80	3	48	23/06/2019	4.15	1	209
26896906	"Large, exclusive room with suite-like atmosphere"	185914925	Mala	Queens	Hollis	40.71446	-73.75968	Private room	75	2	21	15/05/2019	1.77	2	65
26896460	Sun-kissed & Spacious Queens Room w/ Full Kitchen	20909506	Camile	Queens	Astoria	40.7648	-73.91174	Private room	40	3	7	09/11/2018	0.61	2	0
26891909	"Minimal style bedroom, close to Manhattan"	199887038	Theodoros	Queens	Ditmars Steinway	40.76961	-73.90805	Private room	60	2	0			2	0
26876289	2BR 3BD 1.5BA / Rooftop & Balcony / Airport PickUp	47424665	Brian	Queens	Ridgewood	40.70676	-73.91107	Entire home/apt	280	2	40	24/06/2019	3.53	2	104
26874714	Private Room: Rockaway Beach House-Near JFK&Subway	202131439	Paul	Queens	Rockaway Beach	40.58937	-73.81327	Private room	49	1	15	02/06/2019	1.33	1	345
26871942	Bear(A)Close to JFK&LGA&Citi Field&Subway#Parking	191571338	Geheng	Queens	Flushing	40.74674	-73.82298	Private room	55	1	61	07/07/2019	5.2	4	88
26866322	Modern + Cozy in Astoria NYC | 3 blocks to Subway	27951037	Kirsten	Queens	Ditmars Steinway	40.77592	-73.90754	Entire home/apt	65	6	19	15/06/2019	1.88	2	7
26865972	Pretty Light Filled Apartment to Share	3395693	Cecille	Queens	Long Island City	40.75596	-73.92144	Private room	60	15	3	03/03/2019	0.29	1	148
26863858	Private room/15 min central park	18523979	Marko	Queens	Sunnyside	40.74521	-73.91353	Private room	80	1	4	30/06/2019	1.74	1	330
26845781	Bear(B)	191571338	Geheng	Queens	Flushing	40.74293	-73.81868	Private room	55	1	43	05/07/2019	3.58	4	81
26845317	Bear (C)Close to JFK&LGA&Citi Field&Subway#Parking	191571338	Geheng	Queens	Flushing	40.74686	-73.82192	Private room	59	1	49	04/07/2019	4.31	4	72
26845312	10 MINUTES FROM MANHATTAN (Big)	47015275	Kathy	Queens	Elmhurst	40.74503	-73.88761	Private room	80	1	3	07/10/2018	0.29	2	317
26843443	Charming Studio in the Heart of Astoria	86414330	Willi	Queens	Astoria	40.75717	-73.92831	Entire home/apt	100	4	19	23/06/2019	3	1	31
26828964	NYC Private room with everything included !!	201757076	Soledad	Queens	Briarwood	40.71214	-73.81661	Entire home/apt	93	3	0			3	15
26816883	"Tour NYC, US Open - clean, comfort, close to all"	201667999	Lily2R	Queens	Elmhurst	40.73965	-73.86796	Entire home/apt	60	1	23	23/06/2019	2	2	144
26815937	Bear(D)Close to JFK&LGA&Citi Field&Subway#Parking	191571338	Geheng	Queens	Flushing	40.74544	-73.82244	Private room	48	1	74	07/07/2019	6.2	4	56
26815416	Pinacoladaburgh	201654234	Jessica	Queens	Rockaway Beach	40.58739	-73.81746	Entire home/apt	75	2	35	08/07/2019	2.97	1	125
26814763	One bedroom with full bed / 1 stop from Manhattan	201647469	Danielle	Queens	Long Island City	40.74565	-73.94699	Private room	108	2	13	20/06/2019	1.74	1	333
26813610	Neat+Nice+Large dining area &  2 min to Subway	19303369	Hiroki	Queens	Woodside	40.74323	-73.90471	Private room	33	37	1	15/12/2018	0.15	37	39
26810573	自己的小房间	48978249	QianWen	Queens	Flushing	40.75479	-73.81916	Shared room	200	1	0			2	89
26808322	10 MINS TO MANHATTAN! Very private & sunny room.	54640485	Cagkan	Queens	Long Island City	40.75463	-73.93448	Private room	55	3	44	01/07/2019	3.75	1	37
26805586	Clay's place@Bayswater	147710243	Clayton	Queens	Bayswater	40.60644	-73.76089	Private room	120	2	0			1	169
26788956	Sun-filled private co-op minutes from JFK and NYC	37678920	Tiffanie	Queens	Jamaica	40.67784	-73.77299	Entire home/apt	100	1	7	21/10/2018	0.6	1	0
26782162	"Near JFK & LaGuardia airport, cozy studio-style"	27558716	Nhia	Queens	Queens Village	40.70946	-73.74837	Private room	50	1	47	01/07/2019	3.96	1	348
26773228	NYC Large private bedroom & bathroom	90439931	Jasmine	Queens	Ditmars Steinway	40.77329	-73.91183	Entire home/apt	74	3	3	03/09/2018	0.25	1	41
26758154	A Private Room	199833548	Syeda	Queens	Sunnyside	40.74046	-73.9251	Private room	60	1	25	22/06/2019	2.23	9	336
26757594	A Great Room	199833548	Syeda	Queens	Sunnyside	40.74136	-73.92476	Private room	80	1	27	05/06/2019	2.4	9	309
26756339	vicky客栈5	180991373	Vicky	Queens	Flushing	40.74247	-73.82439	Private room	40	1	52	07/07/2019	4.32	5	15
26756045	vicky客栈3	180991373	Vicky	Queens	Flushing	40.74294	-73.82318	Private room	49	1	25	05/07/2019	2.12	5	46
26755790	vicky客栈2	180991373	Vicky	Queens	Flushing	40.74298	-73.82306	Private room	60	1	26	07/07/2019	2.34	5	46
26754694	"COZY AND ELEGANCE PLACE NEAR JFK, LGA"	173290675	Charlie	Queens	Woodhaven	40.69883	-73.85142	Private room	45	2	8	10/05/2019	0.81	3	50
26751201	Cozy apartment in Astoria / Long Island City	201153591	Sadat	Queens	Astoria	40.76538	-73.92726	Entire home/apt	150	2	46	21/06/2019	3.84	2	121
26750461	Manhattan view from Queens- 15 min from NYC & BK	40643524	Mary	Queens	Sunnyside	40.73758	-73.92821	Shared room	79	2	1	22/07/2018	0.09	1	0
26747415	Near LGA and JFK Airports Large Cozy Room	194377255	Jimmy	Queens	East Elmhurst	40.76071	-73.88406	Private room	40	1	104	04/07/2019	8.64	4	351
26735305	Private 1 Bd Guest House. Great for Quiet Getaway	34313176	Eddie	Queens	Rego Park	40.71734	-73.86	Entire home/apt	110	2	12	25/03/2019	1.02	4	332
26719426	"Private apartment, complimentary parking included."	180775831	Kyle	Queens	Flushing	40.75396	-73.83361	Entire home/apt	60	1	40	23/06/2019	3.46	1	15
26717141	"Cozy Room: 7 Minutes to LGA, 20 min to Manhattan !"	65671256	Freddy	Queens	Jackson Heights	40.75782	-73.85973	Private room	55	1	55	02/07/2019	4.98	3	136
26709233	Sunny house	200826881	Cheolwoo	Queens	Elmhurst	40.74579	-73.88904	Entire home/apt	60	3	16	07/07/2019	1.42	1	40
26703677	Camp Rockaway	200754542	Kent	Queens	Breezy Point	40.56605	-73.86994	Private room	195	1	4	15/06/2019	0.35	2	160
26690488	"Large, Eco-Friendly, Vintage Apt near Bushwick"	3329478	Emily	Queens	Ridgewood	40.70527	-73.90083	Private room	69	2	22	01/02/2019	1.92	1	16
26690336	Cozy Sunnyside Couples Bedroom w/ Great Location	137358866	Kazuya	Queens	Sunnyside	40.7351	-73.92039	Private room	39	30	1	01/03/2019	0.23	103	0
26688045	Cozy & Gorgeous Girls room Near Train / Manhattan	137358866	Kazuya	Queens	Woodside	40.74465	-73.90795	Private room	39	30	0			103	0
26685276	Large eclectic plant filled home w private rooftop	7620548	Lena	Queens	Ridgewood	40.69212	-73.90188	Entire home/apt	170	7	0			1	10
26682918	Sunny Private Bedroom Near Manhattan	200600695	Carolina	Queens	Sunnyside	40.74122	-73.92223	Private room	80	1	11	23/06/2019	0.93	1	346
26682755	perfectly located right next to Main st Flushing	161899037	Tony	Queens	Flushing	40.75637	-73.83208	Entire home/apt	159	2	22	09/06/2019	1.83	7	58
26670812	Lucky home 温馨如家	88576580	Anna	Queens	Flushing	40.75432	-73.82273	Private room	60	1	1	15/08/2018	0.09	2	0
26665850	Secured Apartment Queens NY - 15 mins from JFK.	200453889	Mary	Queens	Jamaica	40.69066	-73.78759	Private room	44	5	8	08/12/2018	0.68	1	314
26664229	Queens Center 25 min to Manhattan 5min to subway!	200439496	Richard	Queens	Elmhurst	40.73744	-73.87247	Entire home/apt	165	30	14	30/06/2019	1.15	1	242
26645876	Lucky Home 像纽约有个温馨的家 安静整洁 Sunshine lovely Comfort	88576580	Anna	Queens	Flushing	40.75607	-73.82212	Private room	60	1	3	19/08/2018	0.28	2	0
26627587	RH COZY HOME	199954647	Danny	Queens	Richmond Hill	40.69666	-73.83415	Entire home/apt	100	3	15	01/01/2019	1.33	1	0
26619987	One big and comfy bedroom located in queens NY!!	176189568	Lina	Queens	Elmhurst	40.74295	-73.87812	Private room	130	2	0			1	358
26608302	❤️ A Warm Place to Stay. A Clean & Sunny RM	137358866	Kazuya	Queens	Woodside	40.74461	-73.90648	Private room	48	30	0			103	238
26600090	Very close to Manhattan! Muy cerca de Manhattan	158922261	Ana	Queens	Astoria	40.75697	-73.91314	Private room	51	2	34	27/06/2019	2.97	3	167
1870228	Long Island City Home 1.!	4378763	Antonio	Queens	Long Island City	40.75283	-73.92915	Private room	73	2	97	09/06/2019	1.44	3	359
26597239	Close to everywhere in NY!! Cerca de todo en NY!!	158922261	Ana	Queens	Astoria	40.75709	-73.9145	Private room	51	2	21	24/06/2019	1.86	3	151
26595705	LIC Brand New Home with a View & Pool	55785340	Fei	Queens	Long Island City	40.74748	-73.93985	Private room	178	1	0			1	0
26594390	Spacious Studio Apartment in Luxury Building	17407870	Elizabeth	Queens	Long Island City	40.75087	-73.94202	Entire home/apt	197	2	24	01/07/2019	2.11	1	232
26584254	Minimal style bedroom close to Manhattan	199887038	Theodoros	Queens	Ditmars Steinway	40.77031	-73.90793	Private room	68	2	10	29/06/2019	0.89	2	53
26576819	Cozy Em’s Place 2 (3 people)	174492861	Siri	Queens	Jackson Heights	40.74942	-73.88248	Private room	49	2	6	08/06/2019	0.5	2	89
26574893	Private Room	199833548	Syeda	Queens	Sunnyside	40.74166	-73.92658	Private room	70	1	50	23/06/2019	4.25	9	339
26563874	PrivateBed&BathLGAMetsTimeSqUSTAFlushingQueens	199745521	Nonie	Queens	Corona	40.75046	-73.85443	Private room	40	2	19	24/06/2019	1.6	1	24
26559476	Warm and Cozy Bedroom ~ 15 minutes to JFK	72746827	Jeffrey & Casandra	Queens	Bayswater	40.61036	-73.7687	Private room	82	1	8	07/07/2019	8	1	172
26559313	2 Stops from Manhattan in Trendy LIC	155924492	Christina	Queens	Long Island City	40.75311	-73.93628	Entire home/apt	285	2	30	16/06/2019	2.54	1	172
26554937	"Beach Street Loft -  Surf Rockaway Beach, NYC, JFK"	10457300	Andre	Queens	Arverne	40.59427	-73.79729	Entire home/apt	140	1	36	23/06/2019	2.96	1	70
26535575	179st Hub Master Bedroom w/ balcony	20912691	Jeff	Queens	Jamaica	40.70985	-73.78429	Private room	50	2	4	12/06/2019	0.34	7	0
26532804	Peace and love	108454497	Yasser	Queens	Maspeth	40.72959	-73.89381	Private room	35	30	0			1	179
26529593	"Cosy room in Queens, 5 min walk to subway(R/M)"	199524563	Bei	Queens	Rego Park	40.72738	-73.86273	Private room	65	2	21	28/05/2019	1.76	3	0
26528837	"✨Cozy clean room, 5 min walk to subway(Line R/M)"	199524563	Bei	Queens	Rego Park	40.72608	-73.86233	Private room	65	2	28	28/05/2019	2.36	3	38
26516849	Private Room in Rockaway House-Nearby JFK & Subway	199299171	Paul	Queens	Rockaway Beach	40.58743	-73.81411	Private room	49	1	10	11/06/2019	0.87	1	356
26504376	COZY ROCKAWAY BEACH BUNGALOW 1 BEDROOM	180781689	Jeremy	Queens	Rockaway Beach	40.58756	-73.81371	Entire home/apt	149	1	41	02/07/2019	3.34	2	140
26501791	**Private Entrance Apartment W/ Bedroom & Bath**	199315923	Jacqueline	Queens	Glendale	40.70271	-73.87717	Entire home/apt	65	3	49	02/07/2019	4.06	1	293
26496505	Beautiful Queens Home close to JFK and LGA	38920716	Hamad	Queens	Queens Village	40.70789	-73.74073	Entire home/apt	75	3	134	07/07/2019	10.86	1	63
26476238	"Comfort, clean and close to everything."	157506473	Al	Queens	Flushing	40.75819	-73.81977	Private room	60	1	6	11/08/2018	0.5	1	0
26456925	Nice Room Near Roosevelt Jackson Heights Station	137358866	Kazuya	Queens	Woodside	40.74033	-73.89342	Private room	33	30	1	25/01/2019	0.18	103	269
26455688	CLOSE TO EVERYWHERE IN NYC 1	158922261	Ana	Queens	Astoria	40.75523	-73.91297	Private room	59	2	30	26/06/2019	2.54	3	132
26455093	Presidential Comfort	198476726	Cathy	Queens	Far Rockaway	40.60395	-73.74904	Private room	55	1	27	07/07/2019	2.21	1	177
26453418	Room to rest near LaGuardia. Steps to subway!	137358866	Kazuya	Queens	Jackson Heights	40.7488	-73.88045	Private room	39	30	1	01/04/2019	0.3	103	186
26451569	Cozy Apartment 15 Minutes from Grand Central	198451327	Amanda	Queens	Sunnyside	40.74611	-73.91548	Entire home/apt	72	2	14	29/09/2018	1.12	1	0
26450631	3 Bedroom Apartment • 20 Minutes from Time Square	198890291	Mehedhi	Queens	Woodside	40.74225	-73.90553	Entire home/apt	145	3	55	19/06/2019	4.5	1	133
26450185	Crash Pad	97378432	Rev. Simone	Queens	Jamaica	40.6837	-73.79343	Private room	75	2	1	19/05/2019	0.58	1	180
26450173	Dekalb Stop Flat	25545946	Tyler	Queens	Ridgewood	40.70772	-73.9118	Private room	80	2	0			1	88
26449028	5min to Manhattan apartment in new luxury building	19813391	Summer	Queens	Long Island City	40.7456	-73.94366	Entire home/apt	180	1	7	27/05/2019	0.61	2	0
26443106	"trip NYC - your Couch - clean, cheap, close to all"	182488531	Kevin4	Queens	Elmhurst	40.73753	-73.87054	Shared room	15	1	19	20/06/2019	1.71	2	271
26425700	Private Room in Ridgewood with Rooftop access!	38714592	Catherine	Queens	Ridgewood	40.70254	-73.90679	Private room	34	2	2	27/07/2018	0.17	1	0
26421624	Cozy Long Island City Studio close to Manhattan	198666761	Izi	Queens	Long Island City	40.75286	-73.93539	Entire home/apt	71	3	32	29/06/2019	2.73	1	77
1903198	Time Square in 30 minutes. Front room.	3158364	Devika	Queens	Sunnyside	40.73673	-73.92526	Private room	45	5	70	30/06/2019	2.23	4	250
26398894	NYC HOME BASE: Train @ 900ft; midtown 30min!	20912691	Jeff	Queens	Hollis	40.71104	-73.78175	Entire home/apt	150	2	17	22/06/2019	1.5	7	10
26390806	Cosy and Spacious New York Apartment	75479380	Maria Ivy	Queens	Long Island City	40.75192	-73.94074	Entire home/apt	125	2	6	03/01/2019	0.7	1	0
26361403	HIDDEN GEM near JFK w. PRIVATE ENTRANCE x PARKING.	174197082	Deborah	Queens	Rosedale	40.65695	-73.73617	Entire home/apt	80	1	106	29/06/2019	8.69	2	300
26359068	"Luxury Private Room 
15 mins From Manhattan"	190854592	Brock	Queens	Ditmars Steinway	40.77188	-73.91157	Private room	79	6	6	26/04/2019	0.65	1	365
26358309	Beautiful & Quiet Room in Astoria Ditmars New York	198084744	Sabine	Queens	Ditmars Steinway	40.77685	-73.90824	Private room	50	2	58	29/05/2019	4.69	1	13
26355272	Place for solo traveler (girls only) in LIC	198195140	Lucy	Queens	Long Island City	40.74753	-73.93918	Shared room	30	1	15	01/07/2019	4.74	2	5
26352096	温馨方便COZY ROOM.1 min to subway& close to everything	115424426	Taylor	Queens	Elmhurst	40.73885	-73.87676	Private room	74	1	11	20/09/2018	0.93	1	0
26351877	DaDukes Milky way	139879568	Alberto	Queens	Long Island City	40.76648	-73.94098	Private room	90	1	30	10/06/2019	2.58	6	365
26341916	A Gem In Downtown Flushing - Elegance and Class #1	89766221	Alan	Queens	Flushing	40.75548	-73.83042	Private room	190	2	0			2	362
26327565	Queens home in quiet neighborhood	155152907	Maria	Queens	St. Albans	40.70479	-73.76357	Private room	45	2	31	30/06/2019	2.8	2	266
26324904	Best place at queens	167568754	Konrad	Queens	Middle Village	40.71064	-73.87463	Entire home/apt	100	1	4	09/09/2018	0.34	1	0
26290174	Queens home steps from subway!!	131392140	Vik	Queens	Long Island City	40.75694	-73.9308	Entire home/apt	129	2	21	16/06/2019	1.73	5	90
26275024	“Comfort Inn” Queens. NON-SMOKERS ONLY.	22737802	Joy	Queens	Rego Park	40.73143	-73.85674	Shared room	65	3	8	30/06/2019	0.71	1	161
1914590	Nice clean large Bedroom in Astoria	6194487	Rocio & James	Queens	Astoria	40.76425	-73.90489	Private room	79	1	108	30/05/2019	2.68	3	313
26271688	Affordable Sunnyside Room. Comfortable Quiet Safe.	137358866	Kazuya	Queens	Sunnyside	40.735	-73.92038	Private room	34	30	2	24/03/2019	0.18	103	251
1914787	Your home away from home in Comfort	9509269	Carlos	Queens	Briarwood	40.71477	-73.82012	Private room	66	5	95	25/05/2019	1.39	2	301
