id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
30347868	Private Room in the Upper East Side	6180828	Alina	Manhattan	Upper East Side	40.77409	-73.9519	Private room	95	5	10	16/04/2019	1.63	1	5
6800576	1 BEDROOM IN 3 BEDROOMS APARTMENT	7858210	Maxime	Manhattan	Harlem	40.81456	-73.94159	Private room	65	2	105	14/06/2019	2.12	4	180
30347708	Sonder | 180 Water | Charming 1BR + Rooftop	219517861	Sonder (NYC)	Manhattan	Financial District	40.70743	-74.00443	Entire home/apt	232	29	1	21/05/2019	0.6	327	159
30347099	"Cozy, Airy One Bedroom in Greenwich Village"	147186603	Wesley	Manhattan	Greenwich Village	40.73004	-74.00128	Entire home/apt	350	3	1	17/03/2019	0.26	1	7
6805817	Bedroom on Riverside Park	7323687	Russell	Manhattan	Upper West Side	40.79304	-73.97725	Private room	125	1	0			1	0
6806165	Large Private Room Uptown	32924087	Faiven	Manhattan	Washington Heights	40.8334	-73.93913	Private room	81	2	8	03/01/2019	0.16	2	0
6806282	Cozy Room in Charming East Village	4055091	Tina	Manhattan	East Village	40.72949	-73.98012	Private room	80	1	0			1	0
30346011	2 Bedroom Apartment in Heart of Chinatown	227691333	Gus	Manhattan	Lower East Side	40.71826	-73.99338	Entire home/apt	125	3	18	19/06/2019	2.77	1	20
30344912	Private 2B Room in 4BR/2BA APT in Hell's Kitchen	137274917	David	Manhattan	Hell's Kitchen	40.75993	-73.99089	Private room	110	1	21	23/06/2019	3.18	12	256
6807871	MANHATTAN STUDIO	35637698	Yaniv	Manhattan	Kips Bay	40.74362	-73.98058	Entire home/apt	100	6	4	10/10/2016	0.08	1	0
30344630	Upper East Side 1 Bedroom	5777779	Rachel	Manhattan	Upper East Side	40.77538	-73.94857	Entire home/apt	150	30	0			1	158
6809332	"Cozy, Warm Home in the West Village"	198010	Shenaz	Manhattan	West Village	40.73728	-74.00773	Entire home/apt	95	5	4	21/02/2016	0.09	1	0
30341514	Designer Apartment in NYC near Central Park	24407449	Elle	Manhattan	Upper West Side	40.79181	-73.96747	Entire home/apt	350	2	2	20/05/2019	0.76	1	60
30340538	"2 Bed, 2 Bath Flat In Trendy Nolita - Modern!"	225616673	Harry & Morgan	Manhattan	Nolita	40.72113	-73.99595	Entire home/apt	418	1	16	16/06/2019	2.81	1	328
30340089	Airy and Beautiful East Village 2BR Apt	224703803	Jed & Leah	Manhattan	East Village	40.72577	-73.98535	Entire home/apt	399	1	9	27/05/2019	1.49	1	319
30340086	"Peace of Mind, Harlem, Netflix"	45835291	Shareef	Manhattan	Harlem	40.82388	-73.95527	Private room	40	8	29	29/06/2019	4.05	6	54
6812717	View Waterfront Studio - Manhattan	2608356	Dimitry	Manhattan	Battery Park City	40.70944	-74.01829	Entire home/apt	100	21	0			1	222
30339947	New Flatiron King Bed Apartment	196479236	Ashley	Manhattan	Flatiron District	40.74154	-73.99283	Entire home/apt	210	1	2	10/06/2019	0.28	1	359
30334838	Refined private room next to Columbia University	126653377	Sergii	Manhattan	Harlem	40.80384	-73.95754	Private room	63	30	1	01/04/2019	0.3	6	364
6813226	Large 2BR 2BH duplex-Central Park!	24742173	Tammy	Manhattan	Upper West Side	40.79866	-73.9681	Entire home/apt	460	4	11	05/01/2016	0.23	3	0
30333873	Accomplished private room next to Columbia Uni	126653377	Sergii	Manhattan	Harlem	40.80373	-73.95805	Private room	63	30	0			6	364
30330519	Spacious room near Columbia University	159142440	Chien-Ni	Manhattan	Upper West Side	40.80401	-73.96635	Private room	70	1	7	05/06/2019	1.02	1	0
30327469	Parisian Palace in Heart of Manhattan	224001464	Aleszea	Manhattan	Chelsea	40.73734	-73.99327	Entire home/apt	333	4	4	29/05/2019	1.41	1	80
30325586	Nice and artsy apartment in East Village	26671786	Sherry	Manhattan	East Village	40.7233	-73.97882	Private room	79	1	4	27/05/2019	0.61	1	0
30325250	Charming South Harlem Hideaway with Garden	8630543	Olga	Manhattan	Harlem	40.80453	-73.95015	Entire home/apt	115	3	18	05/07/2019	2.6	2	255
30324225	"Cozy,  two-bedroom East Harlem apartment"	28613272	Roosbelinda	Manhattan	East Harlem	40.79949	-73.93531	Entire home/apt	149	7	1	30/12/2018	0.16	1	3
6823578	Beautiful home in the Heights	35350208	Zachary	Manhattan	Washington Heights	40.84872	-73.93633	Private room	69	1	1	18/07/2015	0.02	1	0
6824996	"Upper East Side Sublet, Cute Street"	7021059	Katie	Manhattan	Upper East Side	40.76806	-73.95227	Private room	59	1	0			2	0
30323806	Hidden gem... steps from Times Square	90401194	Joshua	Manhattan	Hell's Kitchen	40.76168	-73.98969	Entire home/apt	180	3	20	25/06/2019	2.87	1	79
30323677	Spacious Studio in the Heart of West Village	50014274	Luke	Manhattan	West Village	40.73598	-73.99903	Entire home/apt	200	2	2	01/06/2019	0.27	1	0
30322497	studio for your own	137665954	Yibin	Manhattan	West Village	40.73751	-74.00231	Entire home/apt	168	3	3	17/12/2018	0.44	1	0
30321732	NYC/UES Beautiful and Sunny one-bedroom apartment	227705254	Shula	Manhattan	Upper East Side	40.76935	-73.9534	Entire home/apt	275	4	5	26/06/2019	0.7	1	77
6831518	Awesome Location with Best Commute	35788303	Kimihiro	Manhattan	Chelsea	40.74733	-73.99023	Private room	99	1	17	01/01/2019	0.39	1	0
30320090	"SPACIOUS, PRIVATE ROOM IN MIDTOWN, PARK AVENUE"	209758777	Isabel	Manhattan	Midtown	40.74475	-73.98337	Private room	145	1	51	23/06/2019	7.39	2	29
6833000	Studio in the heart of Manhattan	1587123	Raymond	Manhattan	Upper East Side	40.76716	-73.96366	Entire home/apt	135	3	4	24/05/2016	0.09	1	0
6833049	Sunny Spacious 1BR in West Village	1787313	Lauren	Manhattan	West Village	40.73185	-74.00271	Entire home/apt	150	4	5	11/12/2017	0.1	1	0
6833395	Amazing panoramic view loft	10767841	Manon	Manhattan	Lower East Side	40.71321	-73.99099	Entire home/apt	2000	1	18	10/03/2019	0.39	1	365
30316570	★Modern 2BDR WITH BIG PATIO in Upper East!★	171452798	Nir	Manhattan	Upper East Side	40.77655	-73.94787	Entire home/apt	264	1	49	01/07/2019	6.87	1	296
30316546	"Nice &  clean room, two blocks from Times Square"	227671939	Ivan	Manhattan	Hell's Kitchen	40.76136	-73.99205	Private room	90	4	26	01/07/2019	4.29	1	278
30315087	Magnificent NYC 1 Bedroom Apt on the River!!	163251048	Jen	Manhattan	Hell's Kitchen	40.76086	-73.99964	Entire home/apt	399	30	0			8	186
6835487	"Cozy one bdrm apt, Lower East Side"	2947857	Jocelyn	Manhattan	Lower East Side	40.71966	-73.98166	Entire home/apt	215	14	1	12/08/2015	0.02	1	0
30314623	Beautiful Midtown West 1BR Apt + Gym & Sky Deck!	163251048	Jen	Manhattan	Hell's Kitchen	40.76171	-73.99793	Entire home/apt	399	30	0			8	129
6837529	1 BR available in lovely LES unit	35829854	Ben	Manhattan	Lower East Side	40.72082	-73.98592	Private room	135	1	6	07/05/2016	0.12	1	0
6843145	"Perfect, 1 block from Central Park"	5361360	Michael	Manhattan	Upper West Side	40.78787	-73.97116	Entire home/apt	200	3	6	17/07/2017	0.16	1	0
6845877	Big & Bright & Elevator on the UES	14171882	Brett	Manhattan	Upper East Side	40.77372	-73.94986	Entire home/apt	120	1	6	11/09/2016	0.12	1	0
30314337	Magnificent NYC 1BR Apt + Superb Amenities!	163251048	Jen	Manhattan	Hell's Kitchen	40.76214	-73.99899	Entire home/apt	399	30	0			8	129
6847053	Room in Sunny & Spacious Uptown Apt	35878048	Avia	Manhattan	Morningside Heights	40.81103	-73.95804	Private room	82	1	0			1	0
6849332	"Clean, Convenient & Calming Space"	973817	Carol	Manhattan	Washington Heights	40.85151	-73.93789	Entire home/apt	105	2	0			1	0
30314104	Magnificent Midtown West 2BR Apt + Gym and Spa!	163251048	Jen	Manhattan	Hell's Kitchen	40.76093	-73.99924	Entire home/apt	499	30	0			8	333
30313661	Deluxe Midwest NYC 2BR Apt With Super Amenities!	163251048	Jen	Manhattan	Hell's Kitchen	40.76211	-73.99791	Entire home/apt	499	30	0			8	185
6851685	Hudson Luxury Suite - Water and Bridge Views	33605216	Elam	Manhattan	Washington Heights	40.8395	-73.9447	Private room	145	3	1	15/07/2015	0.02	1	3
30313152	Plush Midtown West NYC 2BR With Stunning Views!	163251048	Jen	Manhattan	Hell's Kitchen	40.76189	-73.99955	Entire home/apt	499	30	0			8	365
6852315	Cozy and ideally located Greenwich village apt	6959884	Josephine	Manhattan	Greenwich Village	40.729	-74.00066	Entire home/apt	245	3	18	02/07/2019	0.38	1	307
30312525	Private bedroom in the heart of Harlem	6002231	Henrietta	Manhattan	Harlem	40.81875	-73.93691	Private room	59	90	0			1	89
6853271	Unique Studio apartment in the heart of Chelsea!	3997451	Maria	Manhattan	Chelsea	40.74153	-74.00036	Entire home/apt	150	2	106	30/06/2019	2.29	1	318
6853661	"Clean, Spacious LES 1 Bdrm"	35914632	Pete	Manhattan	Lower East Side	40.71905	-73.98487	Entire home/apt	250	2	2	28/09/2015	0.04	1	0
30312515	"Private, spacious 1bd/1bth Manhattan Apartment"	227648437	Carson	Manhattan	Washington Heights	40.84556	-73.94025	Entire home/apt	150	6	1	03/01/2019	0.16	1	258
30312506	The best NYC has to offer	128549927	Stephen	Manhattan	Hell's Kitchen	40.75907	-73.99558	Entire home/apt	265	1	18	30/06/2019	2.55	1	46
30311572	Harlem Oasis	57964033	Holly	Manhattan	Harlem	40.81403	-73.94957	Entire home/apt	200	1	7	20/05/2019	0.99	1	158
30310672	"Jacuzzi 2-BR by Central Park/Museum Mile, Harlem"	55817559	Christienne	Manhattan	East Harlem	40.78748	-73.94779	Private room	399	6	15	24/06/2019	2.14	1	47
30310098	NYC Hamilton Heights Apartment	114462596	Morgan	Manhattan	Harlem	40.82251	-73.9512	Private room	112	1	5	30/12/2018	0.67	1	0
6854404	Beautiful Apt. Above WTC Memorial	35919822	Christian	Manhattan	Financial District	40.70892	-74.01325	Entire home/apt	130	14	1	12/09/2015	0.02	1	0
6855514	Clean & sunny private room (fits 3)	24260658	Kristy	Manhattan	East Harlem	40.79487	-73.93477	Private room	110	2	68	22/06/2019	1.39	5	44
6860656	Your Cozy NYC Private Room Getaway!	15783878	Steven	Manhattan	Harlem	40.82094	-73.95622	Private room	185	2	14	15/06/2019	0.33	1	155
30310012	"Cozy, comfortable room in historic district"	66294381	Maria	Manhattan	Morningside Heights	40.80385	-73.96305	Private room	45	10	0			1	0
6862482	$100 per night with purchase agreement.	4754282	Daniel	Manhattan	Midtown	40.76493	-73.98066	Entire home/apt	700	2	5	23/12/2018	0.1	1	63
30308289	Spacious Studio Home in Landmark Townhouse	125508339	Robert	Manhattan	Upper West Side	40.80177	-73.9693	Entire home/apt	225	3	15	22/06/2019	2.39	1	25
30307691	Cute One Bedroom in East Village/Lower Manhattan	178666589	Victoria	Manhattan	East Village	40.72445	-73.98922	Private room	195	1	12	30/06/2019	1.61	1	85
6863948	Studio + loft space in Gramercy	3313475	Mimi	Manhattan	Kips Bay	40.74229	-73.98165	Entire home/apt	150	2	2	25/07/2015	0.04	1	0
30299604	A Luxury Studio in the Heart of Greenwich Village!	227569206	Suzy	Manhattan	Tribeca	40.71478	-74.01161	Entire home/apt	280	3	4	25/05/2019	0.55	1	328
6865053	Bright and Calm in Manhattan's LES	35969865	Justin	Manhattan	Lower East Side	40.71449	-73.9874	Private room	89	3	68	15/06/2019	1.38	1	252
6865662	"Loft style, chill, charming East Village sanctuary"	29480685	Anna	Manhattan	East Village	40.72148	-73.98235	Entire home/apt	244	2	22	02/07/2019	0.45	1	1
30297591	Cosy sun filled bedroom with a private bathroom	10576896	Kati	Manhattan	Harlem	40.79939	-73.95218	Private room	85	3	0			1	6
30296033	Pretty private bedroom in shared apt near Columbia	66462141	Deena	Manhattan	Harlem	40.80446	-73.95567	Private room	47	5	3	18/05/2019	0.42	1	0
6866397	Ideal Manhattan Escape #4	3256433	Ira	Manhattan	Lower East Side	40.72215	-73.9914	Entire home/apt	150	30	17	01/05/2019	0.36	7	0
30295927	Bedroom in Massive Loft Apartment	51340124	Nikki	Manhattan	Chelsea	40.73785	-73.99214	Private room	350	2	0			2	0
6867325	Private Cosy Harlem Bedroom	13667779	Miriam	Manhattan	Harlem	40.82443	-73.93843	Private room	40	2	27	24/06/2019	0.55	2	345
6869363	Location! Upper West Side	35997540	Luis	Manhattan	Upper West Side	40.78748	-73.98023	Entire home/apt	150	1	0			1	0
30295881	Cozy Chinatown Apartment	31358380	Keith	Manhattan	Chinatown	40.717	-73.99717	Private room	100	3	1	26/11/2018	0.13	1	88
6871251	Large UWS Apartment by the Park	34780872	Natalie	Manhattan	Upper West Side	40.7787	-73.98088	Entire home/apt	259	3	20	30/12/2017	0.41	1	0
6871600	Cozy room in Nolita/SoHo	4271676	Nat	Manhattan	Nolita	40.7214	-73.99635	Private room	100	1	18	06/06/2017	0.38	3	0
30295136	"Union Square, East Village Studio"	109357781	Kayleigh	Manhattan	East Village	40.73237	-73.98495	Entire home/apt	225	7	1	01/01/2019	0.16	1	153
30293824	Upper West Side  Large Two Bedroom	2079332	Linnette	Manhattan	Upper West Side	40.79855	-73.9717	Entire home/apt	75	1	16	04/05/2019	2.13	1	5
6880990	En suite room  Upper West Side	36055888	Ryan	Manhattan	Harlem	40.83019	-73.94991	Private room	75	2	1	26/07/2015	0.02	1	0
6881827	Times Square/Hells Kitchen Home	25111426	David	Manhattan	Hell's Kitchen	40.76308	-73.99	Private room	190	2	0			1	0
6882689	Cool centrally located LES apt.	4040200	Bobby	Manhattan	Lower East Side	40.71952	-73.98535	Entire home/apt	198	2	17	05/04/2016	0.35	1	0
30293703	"LUXURIOUS 5 bedroom, 4.5 bath home"	36332698	Lisa	Manhattan	Upper West Side	40.79009	-73.97544	Entire home/apt	2999	1	0			1	0
6883404	Chic and homey Chelsea Studio	35651501	Elizabeth	Manhattan	Chelsea	40.73983	-73.9988	Entire home/apt	295	1	17	15/05/2019	0.35	1	175
30291283	"COMPLETELY PRIVATE ""SMART"" APT IN EAST VILLAGE"	2334794	Eden	Manhattan	East Village	40.72861	-73.97734	Entire home/apt	160	1	4	04/06/2019	0.55	1	41
30290307	Beautiful Central 2 Bedroom in Soho!	227498924	Alex	Manhattan	SoHo	40.72607	-74.00166	Entire home/apt	299	4	2	18/05/2019	0.32	1	156
30289333	"Sunny, spacious, 1-bedroom apartment in UES, NYC"	24717090	Shehrezad	Manhattan	Upper East Side	40.77262	-73.9501	Entire home/apt	220	4	2	09/01/2019	0.28	1	0
30289305	New York Getaway Beautiful Room	212263525	SamariSankofa	Manhattan	Harlem	40.81051	-73.94014	Private room	100	1	8	03/06/2019	1.26	3	253
30288537	The most expensive neighborhood.	52424735	Eric	Manhattan	West Village	40.73807	-74.00468	Private room	80	4	10	30/06/2019	1.43	1	26
30288068	A cozy one-bedroom in the heart of Harlem	1705112	Simon	Manhattan	Harlem	40.81486	-73.93941	Entire home/apt	70	1	1	24/06/2019	1	1	6
6885767	Real New York City Cozy Living	36080537	Samara	Manhattan	Hell's Kitchen	40.75603	-73.99247	Entire home/apt	95	1	0			1	0
30287525	Sweet Sugar Hill Studio	65653322	Heavenly	Manhattan	Harlem	40.82521	-73.94037	Entire home/apt	97	2	2	09/12/2018	0.27	1	0
6886371	Bright Large Hell's Kitchen Studio	1694147	Rachel	Manhattan	Hell's Kitchen	40.76734	-73.98676	Entire home/apt	199	3	13	28/05/2019	0.27	1	4
6887405	Private Room in Comfy NYC Apt!	11081099	Rob	Manhattan	Harlem	40.82878	-73.94625	Private room	50	1	1	27/06/2015	0.02	1	0
30286771	Uptown Manhattan Private Room	19312868	Carla	Manhattan	Washington Heights	40.83324	-73.94072	Private room	70	1	0			1	0
30286646	Uptown Manhattan 2BR Designer Loft w/ River Views	401517	Mc	Manhattan	Washington Heights	40.85079	-73.94108	Entire home/apt	279	5	0			1	55
30285558	"Cozy & convenient studio, midtown west Manhattan!!"	82208124	Yang	Manhattan	Upper West Side	40.77497	-73.98788	Entire home/apt	137	3	8	21/03/2019	1.21	2	0
30285056	"LOVELY, SPACIOUS FURNISHED MANHATTAN BEDROOM"	31374	Shon	Manhattan	Inwood	40.86328	-73.92184	Private room	50	3	0			3	96
6896715	Charming 1br apartment in midtown	10489933	Michelle	Manhattan	Midtown	40.76003	-73.96969	Entire home/apt	180	30	0			1	177
30284324	Central park cheap sofa bed	214135354	Min	Manhattan	Upper East Side	40.77754	-73.95114	Shared room	55	1	66	01/07/2019	9.12	2	309
6898240	Spacious Midtown Retreat!	11395856	Claire	Manhattan	Kips Bay	40.74508	-73.97854	Entire home/apt	350	3	6	29/12/2015	0.13	1	0
30283940	Charming Studio in Manhattan - Great location!	128721938	Livia	Manhattan	Kips Bay	40.7425	-73.97704	Entire home/apt	250	3	1	01/01/2019	0.16	1	0
6899995	Come to Know New York I	25812962	Claudio & Rose	Manhattan	East Harlem	40.78968	-73.94202	Private room	80	1	39	10/06/2019	0.82	3	306
30282074	Classy NY charm place with sunlight (so rare)	2449193	Alla	Manhattan	Hell's Kitchen	40.76052	-73.99241	Private room	109	2	7	02/06/2019	0.94	1	10
30274568	Cleo’s Royale II	157141199	Adeola	Manhattan	Inwood	40.86184	-73.92757	Private room	65	5	2	28/04/2019	0.32	2	365
30273352	Spacious Lovely 1B1B in UP Manhattan 4Min to Train	128293264	Sizhu	Manhattan	Washington Heights	40.83956	-73.94102	Entire home/apt	135	1	13	21/06/2019	2	1	0
6901734	Spacious Apt Near Central Park	36167966	Justin	Manhattan	Harlem	40.80054	-73.95497	Entire home/apt	93	12	5	29/06/2017	0.14	1	0
30272649	Monthly: Gorgeous 3 Story Brownstone	16099130	Jane	Manhattan	East Harlem	40.80855	-73.93841	Entire home/apt	232	23	1	06/01/2019	0.16	1	0
30272473	Glamorous studio in Chelsea	126691775	Jack	Manhattan	Chelsea	40.74941	-73.99589	Entire home/apt	139	1	20	02/07/2019	2.74	1	355
30269942	"Cozy, Light and Calming East Village apartment"	48666840	Ryan	Manhattan	East Village	40.72809	-73.98028	Entire home/apt	93	7	0			1	0
30269789	private room in apt near Fort Tryon Park.	87897420	Anne	Manhattan	Inwood	40.86171	-73.92945	Private room	65	4	1	01/01/2019	0.16	1	13
6908209	PrimChelsea~1BR~Sleeps4~hugeOutdoor	2119276	Host	Manhattan	Chelsea	40.74138	-74.00072	Entire home/apt	155	30	6	30/03/2019	0.13	39	289
30269171	✺ NEW Fully Renovated  ✺ Harlem Garden Apartment	197013608	Madeline	Manhattan	East Harlem	40.79853	-73.93327	Entire home/apt	75	30	1	19/05/2019	0.59	1	0
6909447	Cozy & perfectly located Studio	36207962	Ariel	Manhattan	Upper West Side	40.78267	-73.97661	Entire home/apt	150	3	13	28/11/2015	0.26	1	0
6909615	Nifty room near Express A train!	36208205	Jakob	Manhattan	Washington Heights	40.84666	-73.9379	Private room	45	1	1	25/08/2015	0.02	1	0
30268825	Amazing Studio In Best Part of NYC	227309215	Jamie	Manhattan	Lower East Side	40.72129	-73.99271	Entire home/apt	250	5	1	25/04/2019	0.4	1	87
30267337	"Stunning, modern apartment in Greenwich Village"	196705969	Adam & Kath	Manhattan	Greenwich Village	40.72866	-74.0013	Entire home/apt	258	2	4	28/05/2019	0.61	1	10
30264608	A slice of luxury In Cozy Chelsea loft!	226070943	Asia	Manhattan	Chelsea	40.74277	-74.00204	Entire home/apt	315	2	15	05/07/2019	2.09	1	365
30258358	"Manhattan-LoVe, Upper West Side, Studio."	227165735	Sara	Manhattan	Upper West Side	40.77883	-73.9825	Shared room	139	3	0			2	88
30255002	Large 1 BR apt in the heart of Flatiron (NYC)	177058197	Joe	Manhattan	Flatiron District	40.73949	-73.98552	Entire home/apt	210	2	6	07/07/2019	1.58	1	9
30252654	Bowery bedroom w/  private bathroom great location	9370327	Sandra	Manhattan	Lower East Side	40.72097	-73.99274	Private room	120	3	6	07/01/2019	0.85	1	0
30252034	A neat bedroom in a cozy 3-bedroom apartment	227179489	Ester	Manhattan	Roosevelt Island	40.76127	-73.95034	Private room	90	1	46	01/07/2019	6.3	1	27
30251760	Private bedroom in Manhattan close to subway	29688249	Habibi	Manhattan	Harlem	40.82582	-73.94276	Private room	82	1	6	23/06/2019	1.94	1	180
30251543	Sunny floor-to-ceiling windows apartment in UES	3356798	Makedonka	Manhattan	Upper East Side	40.78139	-73.94678	Entire home/apt	150	30	1	12/12/2018	0.14	1	146
6914268	Room in apartment	36166297	Tejal	Manhattan	Stuyvesant Town	40.7339	-73.97743	Private room	45	1	0			1	0
6914516	Large Bedroom with Private Terrace	36237566	Nora	Manhattan	East Village	40.72714	-73.97894	Private room	100	1	1	18/11/2015	0.02	1	0
30249168	UWS Lofted Studio just off Central Park	27126531	Bronwyn	Manhattan	Upper West Side	40.77642	-73.97987	Entire home/apt	150	3	3	02/01/2019	0.42	1	0
6919797	1BR TSquare with Terrace and View	4112404	Vero	Manhattan	Hell's Kitchen	40.76441	-73.99245	Entire home/apt	269	7	31	23/06/2018	0.66	3	11
6919971	Studio Apartment on Upper West Side	36268893	Brittany Nicole	Manhattan	Upper West Side	40.80108	-73.9705	Entire home/apt	70	1	1	18/07/2016	0.03	1	0
30248715	Cozy Upper East Side studio	227152926	Elba	Manhattan	Upper East Side	40.76732	-73.95179	Entire home/apt	150	1	4	05/06/2019	0.59	1	49
6921831	Home Sweet Harlem	36279488	Brian	Manhattan	Harlem	40.8122	-73.95246	Private room	172	3	8	30/10/2017	0.17	1	0
30246323	Private cozy room near time square	215944788	Kay	Manhattan	Hell's Kitchen	40.75844	-73.98965	Private room	200	2	13	06/06/2019	1.82	3	224
6921984	The Perfect West Village Stay!	619693	Nick	Manhattan	West Village	40.73323	-74.00434	Entire home/apt	198	2	3	22/10/2016	0.07	1	0
6922490	Perfect Location! Large One Bedroom	742729	Michael	Manhattan	East Village	40.72691	-73.98534	Entire home/apt	154	2	37	18/06/2019	0.81	1	0
30244166	Gorgeous Midtown East Apt. Open Concept 1 Bedroom	225429345	Aldo	Manhattan	Midtown	40.75248	-73.97017	Entire home/apt	200	4	8	25/05/2019	1.1	1	363
30233548	"Relaxing, Riverbank Park, West Harlem"	45835291	Shareef	Manhattan	Harlem	40.82206	-73.95573	Private room	50	7	35	27/06/2019	4.73	6	11
30232726	Private Room 15 minutes away  to Central Park	154843406	Eugene	Manhattan	Harlem	40.83001	-73.94925	Private room	69	3	11	25/06/2019	1.45	2	167
6923161	Cozy room just off Central Park	36285615	Selim	Manhattan	Harlem	40.80152	-73.9509	Private room	90	2	12	05/07/2016	0.24	1	0
6924363	Private bedroom in NYC	12072392	Valerie	Manhattan	Harlem	40.80286	-73.94997	Private room	120	1	0			1	0
6924400	West Village Apartment With Character	32767789	Josh	Manhattan	Greenwich Village	40.73256	-74.00008	Private room	60	14	0			1	0
6924793	Private Apt. Downtown LES. 2 blocks from subway.	4019055	Katherine	Manhattan	Lower East Side	40.7179	-73.98477	Entire home/apt	99	2	57	28/01/2019	1.17	1	0
6924942	Perfect Spot while visiting NYC	1325961	Chris	Manhattan	East Harlem	40.79721	-73.94328	Entire home/apt	111	3	6	25/08/2017	0.13	2	0
30231880	West Village/Greenwich Village Room With A View	2647893	DeeDee	Manhattan	Greenwich Village	40.73138	-73.99976	Private room	125	10	0			1	347
30231632	Lower East Side Private Bedroom	72614493	Gino	Manhattan	Lower East Side	40.71246	-73.99069	Private room	355	2	10	16/06/2019	2.34	1	75
6926686	CLEAN and COMFY room avail in SoHo!	4667102	Alexia	Manhattan	Little Italy	40.7185	-73.99805	Private room	95	5	1	24/08/2015	0.02	1	0
30231026	"Hell’s  kitchen studio, Time Square/Javitz center"	86171061	Abraham	Manhattan	Hell's Kitchen	40.75811	-73.99527	Entire home/apt	300	2	5	04/06/2019	0.8	1	0
6929738	CLOSE TO EAST SIDE HOSPITALS- Modern 2 Bedroom Apt	25237492	Juliana	Manhattan	Upper East Side	40.76044	-73.96068	Entire home/apt	195	30	7	30/10/2018	0.2	34	304
30229988	HOLIDAY SEASON IN MIDTOWN NY LARGE & SUNNY STUDIO	73839962	Raphael	Manhattan	Midtown	40.75421	-73.96834	Entire home/apt	246	3	1	02/01/2019	0.16	1	365
6933326	STUNNING NYC ROOM RIVER VIEW/LIGHT!	25168888	Svjetlana	Manhattan	Harlem	40.82231	-73.95626	Private room	75	3	14	02/01/2019	0.29	3	20
30229561	HARLEM CLEAN & COMFY SPACE	227021565	Alexander	Manhattan	Harlem	40.82669	-73.93832	Private room	44	1	15	20/06/2019	2.38	1	45
30229400	Upper East Side Sofa Bed (Shared space)	227020247	Esteban	Manhattan	Upper East Side	40.77112	-73.95652	Shared room	49	2	17	03/06/2019	2.31	1	39
30227667	"Lovely studio next to Penn Station ,"	8073725	Ronni	Manhattan	Chelsea	40.74875	-73.99697	Entire home/apt	175	1	24	25/06/2019	3.17	1	365
6936794	Modern 3 Beds in Gorgeous Building	12028820	Kim	Manhattan	Upper East Side	40.76348	-73.95884	Entire home/apt	900	7	28	05/05/2019	0.58	1	340
30227502	COZY ONE BEDROOM APARTMENT IN MIDTOWN EAST	227007194	Ele	Manhattan	Midtown	40.75339	-73.96765	Entire home/apt	250	1	1	24/11/2018	0.13	1	64
30227054	Bright and Sunny Luxury Modern Midtown Apartment	50240612	Kavya	Manhattan	Midtown	40.74903	-73.98528	Entire home/apt	375	1	7	02/07/2019	1.1	1	0
30226880	Big room near Central Park	206648175	Bella	Manhattan	East Harlem	40.78535	-73.94268	Private room	99	2	12	12/06/2019	1.64	1	176
6937897	Tasteful Duplex in Gramercy Park	36375657	John	Manhattan	Kips Bay	40.73873	-73.98153	Shared room	800	30	1	14/09/2015	0.02	1	0
6938378	Big Sunny room in NYC (M5)	5164854	Lilia	Manhattan	Harlem	40.81961	-73.93937	Private room	43	6	6	18/12/2017	0.12	8	324
30226855	Upper East side cozy room	226927431	Tina	Manhattan	Upper East Side	40.76734	-73.95233	Private room	100	4	28	03/07/2019	3.8	2	40
6939024	Chic 1 BR in East Village	34930811	Paloma	Manhattan	East Village	40.72517	-73.98742	Entire home/apt	195	1	15	06/12/2015	0.31	1	0
30225291	The Lover´s Apartment in Midtown Manhattan	226979522	Alexia	Manhattan	Midtown	40.74779	-73.98859	Entire home/apt	135	4	9	21/06/2019	1.46	1	314
30224962	Designer studio in the heart of East Village	41827902	Prangchat	Manhattan	East Village	40.72853	-73.98762	Private room	115	2	6	09/04/2019	0.87	1	23
6939638	Heart of Tribeca next to everything	36307255	Josh	Manhattan	Tribeca	40.715	-74.0094	Entire home/apt	700	1	8	03/01/2016	0.16	1	0
6939668	Lovely 1BR on the Upper West Side	36387290	Megan	Manhattan	Upper West Side	40.78147	-73.97806	Entire home/apt	150	1	0			1	0
6939719	Bright and Spacious Two Room Studio in Midtown!!!	36006178	Eric	Manhattan	Hell's Kitchen	40.76497	-73.98848	Entire home/apt	300	7	8	08/10/2018	0.21	1	0
6939758	Mid-century Apt. Next To Subway	3266476	Jack	Manhattan	Kips Bay	40.74206	-73.98014	Private room	100	5	11	31/05/2018	0.23	1	0
30224906	Luminous one bedroom in the heart of east village	2271676	Gautier	Manhattan	East Village	40.72566	-73.985	Entire home/apt	292	2	0			1	0
6940108	Classic Upper East Side 1 Bed (king bed) Apt	13031379	Esther	Manhattan	Upper East Side	40.77252	-73.9556	Entire home/apt	140	2	57	16/06/2019	1.18	1	0
6941601	Manhattan Club	36400642	Abdul Rahman	Manhattan	Midtown	40.76448	-73.98187	Entire home/apt	175	7	0			1	0
6942211	Sunny UWS Apt Steps to Central Park	10124757	Ning	Manhattan	Upper West Side	40.78905	-73.96748	Entire home/apt	185	8	3	03/01/2016	0.06	1	0
